datatime,temp,tempmin,tempmax,precip,windgust,winddir,windspeed,dew,humiditymin,humidity,pressure,solarradiation,snow,Temp_Range,feelslike,feelslikemax,feelslikemin,heat_index,Predicted_Health_Risk_Score
2021-11-19,55.22,50.36,62.06,0,8.052984,447.388,4.250186,10.2,65,84.8,1007.3,1383.33444,0,11.7,76.16051255,68.37949126,86.41147385,95.84346877,8.957024574
2021-11-20,50.72,44.24,60.08,0,6.71082,402.6492,3.579104,6.2,43,77,1010.4,2394.44636,0,15.84,91.713656,75.02859481,111.0633171,103.7726042,8.952625275
2021-11-21,50.72,45.68,55.58,0.23228359,17.671826,603.9738,4.250186,5.8,57,74.4,1005.9,916.6674,0,9.9,93.32794031,82.9656635,107.7446074,102.4560411,9.841231346
2021-11-22,36.86,30.92,45.5,0.05118113,16.329662,603.9738,9.171454,-4,45,61.8,1005.5,2497.22422,0,14.58,142.2769766,111.8748177,168.5045086,140.6547538,9.629734039
2021-11-23,30.92,25.34,36.14,0,12.30317,559.235,7.158208,-7.3,49,60.9,1007.9,2333.3352,0,10.8,167.9243514,144.8988917,196.1904896,165.8086871,9.448957443
2021-11-24,39.38,27.32,48.38,0,9.842536,559.235,4.250186,-2.1,55,64.3,1006.4,2202.77954,0,21.06,132.7895471,103.4028678,188.408048,133.600775,9.417617798
2021-11-25,42.26,36.68,49.82,0,10.513618,648.7126,4.921268,-3.2,33,55,1008.3,2847.2245,0,13.14,120.6266246,100.2611418,139.6706553,113.299087,9.42557621
2021-11-26,37.22,31.1,44.96,0,9.618842,648.7126,4.921268,-4.9,34,57.5,1016.4,2111.1128,0,13.86,139.1138548,113.1756503,164.4780125,133.2564908,9.413249016
2021-11-27,38.12,29.48,50.18,0,8.724066,760.5596,3.579104,-5.7,31,53,1023.5,3291.6693,0,20.7,133.1505429,99.20840573,166.8917791,123.9113612,9.443432808
2021-11-28,41.18,29.66,54.32,0,6.263432,111.847,3.35541,-4.4,28,52.4,1022.9,3061.11356,0,24.66,122.7632861,91.06304624,165.3514903,113.6609111,8.872810364
2021-11-29,45.68,36.5,56.66,0,6.487126,156.5858,3.579104,0.7,47,62,1015.7,2075.00166,0,20.16,111.3316504,86.14609969,143.8061475,109.3811487,8.794911385
2021-11-30,42.26,33.26,48.02,1.07086672,18.790296,559.235,8.276678,2.4,60,80.4,1000.8,233.33352,0,14.76,115.9523317,96.55044596,156.7739859,137.6249854,10.28730869
2021-12-01,29.66,26.6,34.7,0,16.105968,648.7126,9.395148,-10,38,51.8,1011.2,3397.22494,0,8.1,164.5718719,144.4506581,178.0640897,152.9075244,9.583501816
2021-12-02,34.34,23.72,41,0.00393701,10.289924,447.388,4.697574,-3.9,49,68.9,1008.2,1800.00144,0,17.28,154.5106884,126.2941756,212.0524046,162.7631272,9.462347984
2021-12-03,35.42,28.76,40.28,0.01574804,12.974252,648.7126,6.487126,-7.2,29,53.3,1008.4,3291.6693,0,11.52,143.1023232,126.1140386,170.4489437,133.6359897,9.5487957
2021-12-04,34.52,27.14,44.6,0,10.737312,715.8208,4.47388,-8.5,33,48.5,1015.3,2905.55788,0,17.46,141.607314,110.9452061,170.2510624,128.8788694,9.42330265
2021-12-05,37.22,27.86,49.28,0,6.487126,156.5858,3.131716,-6.7,30,50.4,1018.6,3075.00246,0,21.42,134.1944841,100.6162359,170.286941,123.166697,9.422478676
2021-12-06,41.72,30.74,53.78,0,6.263432,715.8208,3.579104,-1.7,38,61.4,1016.5,2602.77986,0,23.04,124.0026194,91.43601574,169.111,121.6741893,8.810930252
2021-12-07,44.24,36.68,55.94,0,5.816044,447.388,2.684328,1,44,68.3,1018.8,2597.2243,0,19.26,114.9247611,85.31129667,143.9319632,119.1783008,8.900217056
2021-12-08,44.06,35.42,55.94,0,5.816044,111.847,3.35541,1.2,44,70,1021.5,2925.00234,0,20.52,115.0274256,84.58197379,149.4777651,121.2390974,8.973407745
2021-12-09,43.7,36.86,49.46,0,7.82929,156.5858,4.921268,1.3,58,70.3,1018.6,1383.33444,0,12.6,116.1577415,98.63239324,142.9767925,122.8298179,9.448689461
2021-12-10,44.6,42.44,46.76,0.02755907,7.605596,156.5858,4.697574,3.9,68,81.5,1014.6,375.0003,0,4.32,106.5635655,99.46318474,114.4112485,128.1574732,9.467927933
2021-12-11,42.8,39.92,49.64,0,8.052984,648.7126,3.131716,3.3,66,83.6,1015.4,2038.89052,0,9.72,111.2637924,89.36022144,122.7811744,137.8795788,8.846194267
2021-12-12,34.16,25.16,41.18,0,14.763804,648.7126,7.158208,-5.9,34,61.8,1015.4,2686.11326,0,16.02,153.6605974,125.9281966,198.0817411,152.3058946,9.410950661
2021-12-13,28.04,21.38,35.42,0,9.171454,715.8208,5.144962,-13.1,28,43.8,1017.3,3175.00254,0,14.04,157.9686055,132.7286692,184.7821525,141.0474822,9.456278801
2021-12-14,38.66,30.74,46.76,0.04724412,8.052984,402.6492,4.47388,-2.6,47,64.9,1010.6,1694.4458,0,16.02,135.6382762,107.8248474,171.0205204,137.2495256,9.504343033
2021-12-15,44.96,41.72,50,0.08267721,8.724066,603.9738,3.802798,4.7,66,84.8,1009.3,1141.66758,0,8.28,102.4026861,87.32687028,114.3222582,129.0437484,8.906147003
2021-12-16,43.52,37.94,49.64,0,10.289924,603.9738,4.026492,1.3,36,71.6,1008.1,2111.1128,0,11.7,116.3150524,97.57043567,138.0369971,124.6218186,9.43151474
2021-12-17,21.92,13.82,37.76,0,18.119214,648.7126,10.289924,-14.5,32,50.5,1013.5,3044.44688,0,23.94,197.9456945,132.4637593,241.1533403,183.4609111,9.83535099
2021-12-18,21.74,11.84,28.76,0.11023628,8.052984,603.9738,4.47388,-12,33,64.1,1014.4,1886.11262,1.7322844,16.92,220.2240855,180.6701506,286.6835543,225.2375932,9.522378922
2021-12-19,30.56,21.56,39.56,0.00787402,10.961006,648.7126,4.47388,-7.1,40,63.8,1011.2,2450.00196,1.8110246,18,171.3881135,132.062432,220.9936032,173.2702378,9.472374916
2021-12-20,41.36,30.38,51.98,0,11.408394,447.388,4.697574,1.5,57,77.9,1006.3,2391.66858,0.7086618,21.6,121.1664181,88.08296987,173.586999,139.484257,8.8248806
2021-12-21,41.36,33.44,48.02,0,9.842536,648.7126,4.47388,-0.4,35,70.9,1006.9,2202.77954,0,14.58,124.424075,102.3270802,158.8166609,132.6508713,9.426457405
2021-12-22,35.96,27.32,46.76,0,7.381902,648.7126,3.802798,-8.2,30,47.4,1012.8,2836.11338,0,19.44,135.4328585,105.128285,167.5595251,122.534862,9.437366486
2021-12-23,36.86,29.3,46.94,0,6.263432,648.7126,3.131716,-6.1,37,53.5,1013.9,2458.3353,0,17.64,137.956201,106.9508286,168.305415,128.8620518,9.420836449
2021-12-24,31.46,18.86,37.76,0.00787402,13.869028,648.7126,5.816044,-6,51,65.3,1012.5,577.77824,0,18.9,167.6247506,139.2891806,239.7543564,171.4708405,9.50853157
2021-12-25,10.94,6.08,18.86,0,15.65858,648.7126,8.724066,-22,31,42.4,1021.5,3233.33592,0,12.78,229.0738399,191.807951,254.5305216,204.8566993,9.202097893
2021-12-26,10.22,4.1,18.86,0,10.737312,648.7126,6.934514,-22.1,31,43.5,1023.4,3208.3359,0,14.76,237.1173324,195.0568445,270.7805792,213.2119007,9.460660934
2021-12-27,18.32,8.78,24.98,0,6.934514,44.7388,3.802798,-14,38,60.9,1020,1691.66802,0,16.2,237.1123593,198.1437239,302.2997449,237.0071281,9.457436562
2021-12-28,24.62,16.7,30.38,0,6.934514,111.847,4.921268,-8.2,57,73.8,1016.9,1200.00096,0,13.68,208.3237024,174.4673503,262.7859318,232.7530186,9.465270042
2021-12-29,32.72,25.16,42.62,0.00787402,13.197946,603.9738,5.816044,-4,50,72.9,1009,1288.88992,0.1181103,17.46,162.2371992,119.0062647,204.7750761,178.1024112,9.484927177
2021-12-30,24.98,19.76,32.36,0,14.763804,648.7126,7.381902,-13.3,34,48.5,1014.5,2538.89092,0,12.6,179.6252529,149.448794,204.1315719,164.2879182,9.211215019
2021-12-31,19.94,16.16,24.98,0,12.079476,603.9738,7.82929,-19.5,26,35.9,1020.6,3250.0026,0,8.82,166.8017942,149.8601185,180.665242,145.3696187,9.477515221
2022-01-01,24.26,13.64,36.14,0,6.263432,44.7388,3.35541,-14.4,31,46.3,1019.8,2886.11342,0,22.5,178.3009627,133.5911712,229.2095836,161.2935345,9.463378906
2022-01-02,29.66,22.64,37.4,0.01181103,10.289924,648.7126,5.144962,-8.8,39,57.9,1015.7,2366.66856,0.1968505,14.76,171.4487776,138.6286778,207.1876987,165.7566168,9.482243538
2022-01-03,28.58,17.6,36.5,0,9.171454,559.235,4.026492,-9.3,35,58.3,1015.3,2597.2243,0,18.9,176.9761554,142.2965644,237.0979945,171.7599056,9.432588577
2022-01-04,27.5,21.92,33.8,0,9.395148,559.235,5.368656,-11.8,28,51.8,1017.3,3138.8914,0,11.88,173.9957302,147.8519501,200.5636999,161.8987258,9.456443787
2022-01-05,26.96,17.96,35.42,0,6.487126,111.847,3.802798,-12.5,34,47.6,1016.9,1700.00136,0,17.46,169.4134458,137.4652661,210.8086598,154.0491223,9.449122429
2022-01-06,28.04,21.38,37.94,0,10.289924,648.7126,5.144962,-12.3,29,47.1,1018,3116.66916,0,16.56,164.0929752,128.7599329,193.0043086,148.755185,9.439687729
2022-01-07,29.12,21.38,40.1,0,6.71082,559.235,3.35541,-12,21,47.1,1018.8,3088.89136,0,18.72,159.7943667,122.2653688,193.0043086,144.7844469,9.431461334
2022-01-08,32.54,23,38.66,0,7.82929,447.388,3.802798,-5.7,49,64.3,1013.5,1022.22304,0,15.66,162.0513137,135.5879767,212.8557679,164.1792018,9.429051399
2022-01-09,34.34,29.84,42.08,0,6.263432,603.9738,3.802798,-3.5,46,71.5,1011.7,1988.89048,0,12.24,154.4070312,121.5329927,177.4219154,166.8182535,9.435355186
2022-01-10,32.9,25.88,39.92,0.03543309,7.605596,559.235,4.47388,-5.1,37,68.3,1009.7,2013.8905,0.3543309,14.04,161.3419097,130.5512944,198.8151424,169.2715587,9.507302284
2022-01-11,18.68,13.46,32.54,0.00787402,16.105968,648.7126,8.94776,-14.9,39,55.5,1010.1,3308.33598,0.393701,19.08,225.3296792,156.4557842,256.7697288,216.2434903,9.576575279
2022-01-12,18.14,11.66,25.88,0,9.395148,648.7126,5.368656,-17,34,47.8,1012,3313.89154,0.0787402,14.22,210.4367981,174.3573432,245.0058656,192.5266397,9.447984695
2022-01-13,20.48,15.98,26.42,0,17.000744,603.9738,7.381902,-16.3,32,45.8,1011.1,3305.5582,0,10.44,193.9677645,168.2298386,215.5927035,175.3719696,9.197901726
2022-01-14,23.36,13.82,34.34,0,7.158208,402.6492,3.802798,-16.3,24,41.8,1014.8,3361.1138,0,20.52,171.4434625,133.1529418,212.7475701,152.0766617,9.436822891
2022-01-15,30.2,22.46,35.24,0,6.934514,111.847,4.250186,-10.6,41,48.3,1011.9,1044.44528,0,12.78,157.4413746,138.8706731,190.6956211,143.4404126,9.436929703
2022-01-16,28.4,19.04,36.32,0,12.750558,559.235,7.381902,-10.4,29,54.5,1014.2,3327.78044,0,17.28,173.5970105,140.6648877,221.2860065,164.1631789,9.43302536
2022-01-17,21.56,15.44,32.18,0.01968505,9.171454,603.9738,4.921268,-12.5,38,59.9,1016.5,2241.66846,0.3149608,16.74,216.1267832,161.4365738,253.7515369,213.6812166,9.466929436
2022-01-18,21.92,14.18,30.74,0,9.618842,648.7126,5.144962,-15.3,27,47.9,1017.6,3444.4472,0.1968505,16.56,192.3336974,154.7501044,231.3974699,175.6564337,9.438095093
2022-01-19,22.46,18.14,27.14,0.06692917,10.513618,715.8208,4.697574,-9.6,50,72.3,1013.9,591.66714,1.3779535,9,221.7315001,192.7547451,251.2629951,244.4881471,9.553150177
2022-01-20,23,14.36,33.62,0,10.513618,715.8208,4.026492,-11.1,42,63.5,1018.1,3413.89162,0.9448824,19.26,212.0633129,156.7556083,267.5701361,215.5214136,9.442195892
2022-01-21,27.14,16.34,40.28,0,6.71082,111.847,4.026492,-10.9,29,55.6,1019.3,3552.78062,0,23.94,180.8934508,127.2720354,239.2710917,172.4891125,9.438875198
2022-01-22,32.54,23,44.78,0,7.605596,648.7126,3.802798,-8.7,32,52.4,1015.4,2694.4466,0,21.78,153.4084206,112.2895131,196.2790742,142.7687837,9.452888489
2022-01-23,35.6,30.92,44.06,0,6.934514,559.235,3.802798,-6.8,43,52.4,1011.5,2130.55726,0,13.14,141.6656101,114.2762661,160.0200833,131.5833912,9.447332382
2022-01-24,40.28,34.34,47.12,0,12.30317,156.5858,7.82929,-3.6,44,56,1011,2419.44638,0,12.78,127.4478363,106.9828474,149.4507797,120.606361,9.43752861
2022-01-25,37.04,35.42,40.1,0.02755907,10.961006,603.9738,5.144962,-0.4,51,80,1010.2,472.2226,0,4.68,138.3321893,124.8666761,146.0578547,163.9621429,9.512698174
2022-01-26,34.34,28.58,44.24,0,10.289924,715.8208,4.921268,-5.7,33,62.8,1013.7,3205.55812,0,15.66,153.2743982,115.7271162,180.7557774,153.1041939,9.420828819
2022-01-27,30.02,23.72,39.2,0,9.171454,648.7126,4.697574,-10.5,31,50,1014.2,3255.55816,0,15.48,160.6236681,127.3762765,188.2800531,147.6830631,9.434193611
2022-01-28,27.14,21.38,35.78,0,11.408394,648.7126,6.263432,-11.5,33,51.6,1014.1,3791.6697,0,14.4,175.3086432,140.2995249,202.9003172,162.9657308,9.43636322
2022-01-29,25.52,19.04,33.62,0,11.408394,715.8208,5.368656,-13.3,28,48.9,1011.5,3908.33646,0,14.58,177.9845293,145.3041858,208.7099717,163.0897884,9.437797546
2022-01-30,26.96,17.6,36.32,0,10.289924,603.9738,4.921268,-13.4,27,45.4,1011.5,3916.6698,0,18.72,165.271352,131.9565472,206.4439069,148.6779172,9.439364433
2022-01-31,30.74,19.76,40.64,0.04724412,9.618842,559.235,4.250186,-7.9,39,59,1012.9,3186.11366,0.7086618,20.88,167.3699905,127.2681154,225.3113431,162.9457866,9.484927177
2022-02-01,29.66,27.14,33.62,0.06692917,9.842536,603.9738,5.816044,-4.9,59,76.6,1014.2,2511.11312,1.968505,6.48,178.0271974,156.7269418,192.816541,204.0015287,9.502206802
2022-02-02,25.88,21.2,32,0,11.1847,559.235,5.368656,-10.4,36,60.5,1017.4,4077.78104,0.1968505,10.8,192.8851178,162.6413614,219.0563063,190.7983912,9.43764019
2022-02-03,25.88,19.58,32.72,0,10.289924,603.9738,5.368656,-12.2,34,52.4,1016.3,4130.55886,0,13.14,182.3379757,152.6906666,213.9563324,170.4742349,9.431272507
2022-02-04,22.64,17.24,30.74,0,14.54011,648.7126,6.934514,-13.4,35,53.3,1014.2,3594.44732,0,13.5,199.7236416,161.8277422,228.8513213,188.2478139,9.396596909
2022-02-05,20.12,14.54,28.4,0,15.211192,603.9738,6.934514,-15.7,36,48.8,1015.4,3975.00318,0,13.86,203.0702035,165.4753685,232.1479387,186.5907819,9.217009544
2022-02-06,24.98,16.88,35.06,0,12.079476,648.7126,5.59235,-13,31,50.3,1016.9,4119.44774,0,18.18,182.9765528,141.6435284,223.5436111,169.0441049,9.437334061
2022-02-07,27.5,18.86,35.42,0,10.289924,648.7126,4.026492,-11.6,31,51.3,1017.5,2891.66898,0,16.56,173.2442599,141.3249994,215.3564706,160.7222255,9.444491386
2022-02-08,31.82,24.62,42.08,0,8.276678,648.7126,4.250186,-9,26,53.8,1016.6,4025.00322,0,17.46,157.8281042,120.685721,190.6195883,148.2064092,9.421088219
2022-02-09,33.8,24.26,44.96,0,7.82929,648.7126,4.026492,-8.4,26,52.3,1014.7,3555.5584,0,20.7,148.3559208,111.7636552,189.9017161,137.8734348,9.429105759
2022-02-10,34.52,26.24,44.06,0,10.961006,715.8208,5.144962,-6.3,33,57.8,1012.5,4147.22554,0,17.82,149.9702636,115.8971379,188.0324417,144.2756634,9.423095703
2022-02-11,37.22,27.32,47.84,0,7.82929,559.235,4.026492,-4.3,34,61.1,1015.5,3688.89184,0,20.52,140.6131344,105.2765452,185.907269,138.2194408,9.432742119
2022-02-12,40.64,31.82,50.72,0,8.500372,603.9738,3.802798,-6.1,22,50.4,1014,4197.22558,0,18.9,123.193798,97.57958779,153.947091,112.8870862,9.437127113
2022-02-13,40.64,34.88,49.1,0,7.82929,715.8208,4.026492,-6.3,32,44.9,1011.3,2580.55762,0,14.22,118.7699493,98.92392152,135.9123259,106.1788786,9.450211525
2022-02-14,36.5,29.66,46.58,0.06692917,12.750558,603.9738,6.487126,-3,43,68.3,1009.5,1955.55712,0,16.92,144.7170725,107.5170421,177.8068634,151.2444859,9.560269356
2022-02-15,23.54,18.14,29.66,0,12.750558,603.9738,8.500372,-11.8,44,58,1011.1,2775.00222,0,11.52,202.426242,171.5421244,233.268496,196.9298332,9.437326431
2022-02-16,18.86,14.72,24.62,0,15.211192,603.9738,8.276678,-16.1,32,50.4,1012.9,4522.22584,0,9.9,213.2591335,184.8231432,235.7482667,197.9546919,9.35823822
2022-02-17,20.84,12.74,31.1,0,10.961006,648.7126,5.59235,-17.3,28,41.6,1017.5,4777.7816,0,18.36,181.0615538,143.0581154,217.1369284,160.6268383,9.436582565
2022-02-18,29.84,17.6,42.26,0,8.052984,603.9738,4.47388,-13.5,21,40.4,1018.8,4419.44798,0,24.66,144.8895411,110.2721463,190.9445331,127.6665257,9.442483902
2022-02-19,28.94,20.84,38.66,0.00393701,14.763804,648.7126,6.487126,-10.3,38,52.9,1013,2569.4465,0.0393701,17.82,169.1318238,131.2367206,208.3025534,158.2670907,9.449763298
2022-02-20,23.36,16.88,31.1,0,14.092722,648.7126,9.171454,-16.3,24,41.1,1015.5,5025.00402,0,14.22,169.6369637,142.1367362,196.3740486,150.0717555,9.388496399
2022-02-21,26.6,17.42,38.48,0.00393701,15.882274,603.9738,6.487126,-10.6,41,56.3,1016.9,3169.44698,0,21.06,184.4025591,133.8538595,234.2957354,176.7586729,9.621130943
2022-02-22,23.9,17.6,32.9,0,12.526864,715.8208,7.158208,-15.2,33,43.3,1021,4344.44792,0,15.3,172.9985373,140.0382933,200.1803518,154.3709632,9.481301308
2022-02-23,21.92,14,30.92,0,12.30317,648.7126,5.816044,-18,24,38.5,1021.9,5216.67084,0,16.92,167.8615991,137.644346,199.4805657,147.2510182,9.445225716
2022-02-24,27.68,16.7,38.66,0,11.1847,715.8208,4.921268,-11.1,31,52.4,1019.6,5116.67076,0,21.96,174.0635455,130.8981887,229.7874581,162.5294389,9.442345619
2022-02-25,37.4,25.52,47.12,0,10.737312,559.235,5.144962,-0.7,55,77.5,1015.6,3433.33608,0,21.6,138.152448,101.3445896,202.7541974,158.8191508,9.441791534
2022-02-26,41.72,33.8,48.74,0.04330711,16.105968,648.7126,8.724066,1.8,63,78.4,1006.9,1550.00124,0,14.94,119.4397723,95.98860263,155.0397177,138.2938773,9.682026863
2022-02-27,38.66,29.12,48.38,0,16.553356,559.235,6.263432,-4.5,33,56.6,1010.9,5172.22636,0,19.26,133.3561319,103.8385367,172.6778944,126.8350374,9.553195953
2022-02-28,44.24,36.86,52.7,0,7.381902,447.388,3.35541,-0.5,36,62.3,1009.9,2916.669,0,15.84,115.737108,93.4534626,142.422486,114.0996592,8.867038727
2022-03-01,42.44,32.54,49.46,0.09055123,12.079476,559.235,5.144962,0.5,46,70.5,1004.2,1802.77922,0,16.92,120.5461922,98.54601471,163.280481,127.8737723,9.546901703
2022-03-02,38.3,27.86,47.84,0,14.092722,514.4962,6.039738,-5,29,55.9,1007,5425.00434,0,19.98,134.2919827,105.1195007,177.8205901,127.1825452,9.43063736
2022-03-03,42.44,33.62,54.32,0,10.513618,648.7126,4.697574,-4.6,24,52.9,1007.1,5322.22648,0,20.7,119.1835915,91.08689902,149.6454957,110.5785083,8.839345932
2022-03-04,44.42,33.08,58.28,0,19.685072,402.6492,8.052984,-0.5,35,60.5,1001,2958.3357,0,25.2,115.1303122,84.04423926,157.7724757,111.9747732,9.832240105
2022-03-05,36.14,30.74,44.06,0,16.77705,559.235,9.618842,-11,22,38.4,1005.2,5627.78228,0,13.32,122.745279,104.3418677,137.9839874,107.4857952,9.176006317
2022-03-06,34.52,26.6,44.24,0,10.961006,715.8208,5.816044,-11.5,20,39.5,1011,5833.338,0,17.64,128.9438491,105.0456198,153.8081925,113.2498245,9.437371254
2022-03-07,37.04,27.14,47.66,0,8.724066,603.9738,4.47388,-8.1,24,45.8,1010,4163.89222,0,20.52,130.1740274,102.3283982,165.3271406,116.8979108,9.442978859
2022-03-08,42.8,33.98,54.14,0,9.171454,603.9738,4.47388,-2.3,44,56.1,1008.6,4566.67032,0,20.16,119.3326672,91.3971382,150.9877733,112.8047861,8.870425224
2022-03-09,44.78,35.06,58.64,0,9.395148,559.235,4.250186,1.3,34,69.6,1011.2,5236.1153,0,23.58,112.7586619,80.57048151,151.1565882,118.3126987,8.971564293
2022-03-10,48.74,39.56,60.44,0,11.408394,447.388,4.697574,-1.6,17,51.4,1010.1,4652.7815,0,20.88,102.0860344,82.48434971,127.2532821,93.71483527,8.906380653
2022-03-11,52.16,41.18,65.12,0,7.381902,402.6492,4.250186,3.2,44,58.4,1007.8,4025.00322,0,23.94,95.14784959,77.64923611,125.2541242,90.79270293,8.900019646
2022-03-12,55.04,43.34,67.1,0.10236226,11.632088,402.6492,6.039738,7.6,49,72.1,1004.4,3561.11396,0,23.76,85.19237589,73.12529741,116.7505095,91.07707379,9.037215233
2022-03-13,53.06,51.26,54.68,1.65748121,10.737312,715.8208,4.250186,10.9,90,95.5,1000.6,583.3338,0,3.42,68.91334778,66.18106681,72.51776856,105.7302635,9.015690804
2022-03-14,46.76,40.82,55.76,0.34251987,13.869028,559.235,7.158208,6.6,82,90.3,1001,605.55604,0,14.94,90.71869759,70.18189215,112.072731,125.063257,9.091174126
2022-03-15,44.96,36.14,55.94,0,8.724066,559.235,4.47388,2.2,46,72.6,1003.7,4875.0039,0,19.8,110.99293,83.3174234,145.7768896,119.9968977,8.974780083
2022-03-16,50.54,38.48,62.24,0,9.618842,648.7126,4.697574,3,38,62.6,1006.2,4908.33726,0,23.76,98.24673806,78.89020982,136.0457604,96.64879364,8.903622627
2022-03-17,51.26,46.04,59.18,0.04724412,13.197946,111.847,6.039738,3.5,45,62,1008.5,2636.11322,0,13.14,96.67345773,82.46465591,110.2700243,94.63544232,9.115921974
2022-03-18,45.5,41.9,49.28,0,15.882274,111.847,9.842536,0.3,52,60.8,1000.8,1436.11226,0,7.38,111.882445,101.570229,123.3113192,108.9639222,9.600756645
2022-03-19,38.12,33.62,42.98,0.57480346,10.961006,111.847,6.71082,1,62,84.6,998.9,1369.44554,0.2755907,9.36,129.7927496,109.6689509,151.9164156,163.4323721,9.462293625
2022-03-20,41.72,35.96,48.74,0,11.1847,514.4962,5.816044,-0.8,41,66.1,1008.2,4377.78128,0,12.78,124.0534845,102.0169495,146.9701596,126.4388013,9.434601784
2022-03-21,41,31.46,51.62,0,10.961006,715.8208,5.368656,-5.1,27,49.5,1013.3,4636.11482,0,20.16,121.4950543,95.60032879,154.2013371,110.815253,9.103116989
2022-03-22,44.78,33.98,56.48,0,11.408394,603.9738,4.921268,-3.5,27,48.9,1011.4,6030.56038,0,22.5,110.7002484,87.39090474,143.9994043,100.5494658,8.821187019
2022-03-23,43.16,40.82,46.76,0,8.94776,559.235,5.144962,-1.9,41,56.8,1007.5,1958.3349,0,5.94,118.4211237,108.0454981,125.9510857,112.4131892,9.431827545
2022-03-24,46.76,39.02,54.32,0,8.724066,447.388,4.026492,3.1,56,70.6,1009.1,1761.11252,0,15.3,106.152189,87.30413118,133.7376426,112.2797405,8.849425316
2022-03-25,53.6,43.34,62.96,0.42913409,13.645334,111.847,5.816044,6.2,46,70,1004.5,2516.66868,0,19.62,89.0290346,75.80238035,117.5024097,93.22369566,9.091190338
2022-03-26,53.24,49.1,58.46,0.77952798,13.42164,514.4962,6.487126,8.2,53,80.9,992.1,1775.00142,0,9.36,83.11655856,74.41381468,93.1010603,98.81261446,9.047236443
2022-03-27,46.58,41,54.68,0,16.329662,715.8208,6.71082,-2.7,23,49.1,1005.6,6175.00494,0,13.68,106.3377181,90.14134279,121.2123852,96.62286816,9.462248802
2022-03-28,46.76,34.7,59.18,0,10.513618,603.9738,4.697574,-6.9,15,35.6,1015.2,6863.89438,0,24.48,96.6405558,81.37781601,121.6118282,84.27454618,8.883888245
2022-03-29,49.46,37.94,60.08,0,10.737312,603.9738,4.697574,0.3,37,52.9,1013.9,6477.78296,0,22.14,100.7866514,82.80811473,133.7029582,93.21192945,8.896718979
2022-03-30,51.44,42.62,60.26,0.01574804,8.052984,111.847,4.026492,6.6,50,76.5,1010.3,2122.22392,0,17.64,90.28533961,75.12504424,117.1945904,101.5113726,9.025365829
2022-03-31,51.62,45.68,58.46,0,10.513618,760.5596,5.59235,3.8,43,63.5,1013.4,3883.33644,0,12.78,95.55277809,83.02744706,111.2249434,94.59953672,8.964217186
2022-04-01,48.56,40.1,58.82,0,11.1847,603.9738,5.816044,-1.3,26,50.5,1018.1,6486.1163,0,18.72,102.2424457,84.36591338,124.9232454,93.45331324,8.955410004
2022-04-02,46.76,38.66,57.56,0,12.079476,603.9738,5.144962,-1.1,28,55,1016.7,6691.67202,0,18.9,107.750776,85.89118787,132.5230296,100.9456924,8.788708687
2022-04-03,49.28,38.3,62.6,0,11.1847,603.9738,4.697574,-0.2,24,55,1017.3,6761.11652,0,24.3,101.5083747,80.0587904,133.7906834,94.98225086,8.878624916
